iter	RMSE
373	0.2347210022
374	0.2339814796
375	0.2333806556
376	0.2329207132
377	0.2321536262
378	0.2315756458
379	0.2312516201
380	0.2309258809
381	0.2303124946
382	0.2295073125
383	0.2292588167
384	0.2289051012
385	0.2280703267
386	0.2276738277
387	0.2271408048
388	0.2266808986
389	0.2263467085
390	0.2259550705
391	0.2256950077
392	0.2251239061
393	0.2245068634
394	0.2242491076
395	0.2237719415
396	0.2230545796
397	0.2227185081
398	0.2224955478
399	0.2221879857
400	0.2218888614
401	0.221547992
402	0.2211500612
403	0.2204816783
404	0.2201994914
405	0.2197787366
406	0.2194572893
407	0.2191223628
408	0.2187836907
409	0.2184715823
410	0.2181437052
411	0.2177665094
412	0.2170982372
413	0.2168340989
414	0.216290001
415	0.2155331859
416	0.2151842777
417	0.2150059451
418	0.2146399415
419	0.2142555823
420	0.213641457
421	0.2132487211
422	0.2128053038
423	0.2124163499
424	0.2119919654
425	0.2115349852
426	0.2109901769
427	0.2106490421
428	0.2102323201
429	0.2098754901
430	0.209344093
431	0.2089654407
432	0.2085804337
433	0.2082416825
434	0.2078771601
435	0.2075379732
436	0.2071057545
437	0.2067411646
438	0.206248169
439	0.2059632886
440	0.2052613219
441	0.2049360523
442	0.2047602188
443	0.2044519882
444	0.2039838292
445	0.2038214411
446	0.203494761
447	0.2032181332
448	0.202779421
449	0.2024834437
450	0.2018126947
451	0.2015848989
452	0.2012417517
453	0.2008774064
454	0.2003990546
455	0.1999147025
456	0.1993924323
457	0.1990481688
458	0.1987188591
459	0.1983223273
460	0.1979553414
461	0.1975956597
462	0.1970747617
463	0.1967822323
464	0.1964794063
465	0.196020499
466	0.1956846606
467	0.1952713041
468	0.1949600049
469	0.1945518805
470	0.1941571107
471	0.1939534569
472	0.1937585678
473	0.193300841
474	0.1930474738
475	0.1926643467
476	0.1922237082
477	0.1917979348
478	0.1915584535
479	0.1910663254
480	0.190711063
481	0.190436258
482	0.1899298409
483	0.189566681
484	0.1893155068
485	0.1888762285
486	0.1884065121
487	0.1879932192
488	0.1874583957
489	0.1872172329
490	0.1868301875
491	0.1865052891
492	0.1860191396
493	0.1857628607
494	0.1854595018
495	0.1851694303
496	0.1848328754
497	0.1845174254
498	0.1842223299
499	0.1836770196
500	0.1833657323
501	0.1830601507
502	0.182826629
503	0.1825441356
504	0.1823131013
505	0.1820867838
506	0.1817762153
507	0.1812976151
508	0.1810273874
509	0.1806865011
510	0.180313496
511	0.1799317727
512	0.1795486871
513	0.1793724844
514	0.1790150652
515	0.1786956675
516	0.178481377
517	0.1781487757
518	0.177804203
519	0.1773274233
520	0.1770696989
521	0.1768170606
522	0.176560852
523	0.1763193347
524	0.1759696903
525	0.1755685345
526	0.175156516
527	0.1749401856
528	0.1746913928
529	0.1743871089
530	0.1740058676
531	0.1738342635
532	0.1735880644
533	0.1734053317
534	0.1730524745
535	0.1727873335
536	0.1725396478
537	0.1722001612
538	0.1718921138
539	0.1715724488
540	0.171240649
541	0.1709243181
542	0.1707419321
543	0.1703873909
544	0.1699879313
545	0.1696210318
546	0.1694996893
547	0.1692280463
548	0.1690009
549	0.1687687379
550	0.1684843473
551	0.1682117127
552	0.1679987
553	0.1676949725
554	0.1673754901
555	0.1671079321
556	0.1667796719
557	0.1665887038
558	0.1663332846
559	0.1660167624
560	0.1656983755
561	0.1653737607
562	0.1651383968
563	0.1649280749
564	0.164684149
565	0.1642844545
566	0.1640447522
567	0.1637271796
568	0.1634595214
569	0.1632874069
570	0.1630272448
571	0.1626568924
572	0.1623097482
573	0.162138594
574	0.162016008
575	0.1617296681
576	0.1614554698
577	0.1611939649
578	0.1607612236
579	0.1603266278
580	0.1599629853
581	0.159697885
582	0.159534564
583	0.1591272334
584	0.1588236137
585	0.1584741082
586	0.1581630412
587	0.1579549397
588	0.1576942155
589	0.1574264662
590	0.1571522657
591	0.1570428827
592	0.1568156757
593	0.1563716062
594	0.156062846
595	0.1557309956
596	0.1555792908
597	0.1553249013
598	0.1549647425
599	0.1548179299
600	0.1542866106
601	0.1539980385
602	0.153802934
603	0.1534446671
604	0.1531341286
605	0.1529959455
606	0.1528825873
607	0.1525613752
608	0.1523190243
609	0.1521007595
610	0.1519282288
611	0.1516273325
612	0.1514048552
613	0.1510586037
614	0.1507566049
615	0.1505458936
616	0.1504763773
617	0.1501961281
618	0.1500454988
619	0.1497580442
620	0.1493820118
621	0.1491038304
622	0.1487883302
623	0.1484639334
624	0.1481600746
625	0.1478459721
626	0.1475829479
627	0.147320508
628	0.1472134485
629	0.1469404905
630	0.146617168
631	0.1464161073
632	0.1460731737
633	0.1459470067
634	0.1456682526
635	0.1455053093
636	0.1453479522
637	0.1449871277
638	0.1446019103
639	0.1444435879
640	0.1441470396
641	0.1439723557
642	0.1438131825
643	0.143551346
644	0.1431042513
645	0.1429301724
646	0.1427062714
647	0.1425944164
648	0.142246268
649	0.1419772199
650	0.1418139851
651	0.1416861133
652	0.1412483109
653	0.1410000451
654	0.1408478808
655	0.1406142696
656	0.1404592184
657	0.140217926
658	0.1398357153
659	0.139720757
660	0.1394836676
661	0.1393451578
662	0.139247602
663	0.1390697208
664	0.1388096827
665	0.1386338527
666	0.1384127624
667	0.1382362228
668	0.1380512568
669	0.137849939
670	0.137530885
671	0.1373305845
672	0.137184246
673	0.1370204898
674	0.1367528741
675	0.1365112011
676	0.1363364638
677	0.1360551858
678	0.1358312241
679	0.1356070075
680	0.1353208179
681	0.1351140932
682	0.1348473526
683	0.1346266625
684	0.1344350101
685	0.1343784416
686	0.1341974841
687	0.1340308842
688	0.1338760685
689	0.1336134856
690	0.1333520662
691	0.1331853904
692	0.1329019379
693	0.13276001
694	0.1325576726
695	0.1323514854
696	0.1320217355
697	0.1317165696
698	0.1315700426
699	0.1313702617
700	0.1311368784
701	0.1309269555
702	0.1306792155
703	0.1305053505
704	0.130158621
705	0.1298408834
706	0.1295558522
707	0.1292232252
708	0.128996171
709	0.1287485826
710	0.1286666181
711	0.1284549229
712	0.1283276894
713	0.1281219222
714	0.1279177234
715	0.1277807582
716	0.127454635
717	0.1272817223
718	0.1271814417
719	0.1269348101
720	0.1267558232
721	0.1265456277
722	0.1263977401
723	0.1262553279
724	0.1259541746
725	0.1256426156
726	0.1254120144
727	0.1251399067
728	0.1249258953
729	0.1245935682
730	0.1244208063
731	0.124281966
732	0.1239874403
733	0.1238271889
734	0.1236415493
735	0.123451102
736	0.1232643039
737	0.1230791687
738	0.122892027
739	0.1226099917
740	0.1223724583
741	0.1222383931
742	0.1220081027
743	0.121933969
744	0.1217167353
745	0.1215453956
746	0.1213913307
747	0.1211820023
748	0.1209136984
749	0.1206139312
750	0.120350738
751	0.1202145873
752	0.1200151763
753	0.1199112237
754	0.1198379153
755	0.1196500725
756	0.1194700911
757	0.1193056459
758	0.1191635401
759	0.1189471754
760	0.1187181262
761	0.1185656567
762	0.1181790325
763	0.1178841281
764	0.1176322212
765	0.1174886056
766	0.1172074719
767	0.1170490383
768	0.116812619
769	0.1166277681
770	0.1164304744
771	0.1162502463
772	0.115950083
773	0.1157790443
774	0.1156753853
775	0.1154654113
776	0.1153340489
777	0.1151678433
778	0.1149879677
779	0.1148796976
780	0.1146561883
781	0.1145471993
782	0.1144241075
783	0.1141525016
784	0.1139522836
785	0.1138355328
786	0.113735171
787	0.1135034421
788	0.1134081968
789	0.1132133741
790	0.1131159122
791	0.112745116
792	0.1126274025
793	0.112447531
794	0.1122665719
795	0.1120948952
796	0.111925775
797	0.1117116645
798	0.1115151023
799	0.1113772427
800	0.1112507036
801	0.111113761
802	0.1109154455
803	0.1107471281
804	0.1106129989
805	0.1104564679
806	0.1102949159
807	0.1102174503
808	0.1101390394
809	0.1100136187
810	0.1098615731
811	0.1097505284
812	0.1096969258
813	0.109482657
814	0.1093094648
815	0.1092262208
816	0.1090710445
817	0.1088696734
818	0.1087189835
819	0.1086421038
820	0.1085111007
821	0.1082920849
822	0.1081555108
823	0.1079779224
824	0.1077829896
825	0.1076270122
826	0.107446498
827	0.107321166
828	0.1071407438
829	0.1069315746
830	0.106777048
831	0.1066200318
832	0.1065301508
833	0.1063335534
834	0.1062401509
835	0.1061293824
836	0.1059078998
837	0.1057377501
838	0.1056113811
839	0.1054364188
840	0.105261523
841	0.1051088322
842	0.1050436564
843	0.1047724461
844	0.1045360142
845	0.104267597
846	0.1040852742
847	0.1039723221
848	0.1038032353
849	0.1036185315
850	0.1034443184
851	0.1032051128
852	0.1030482567
853	0.1028736732
854	0.1027158972
855	0.1025393062
856	0.1024275773
857	0.1022643282
858	0.1020905106
859	0.1019366526
860	0.1017724216
861	0.1016904652
862	0.1015435999
863	0.1013845691
864	0.101212166
865	0.1010487862
866	0.1009687377
867	0.1007919237
868	0.1006338587
869	0.1004112908
870	0.1002485037
871	0.1000977236
872	0.09990809181
873	0.0997996871
874	0.09969560269
875	0.09956736507
876	0.09940108838
877	0.09923763513
878	0.09913515092
879	0.09900255828
880	0.0987957447
881	0.09873598214
882	0.09861120237
883	0.09846322891
884	0.0982564355
885	0.09807158932
886	0.09797789659
887	0.09785061644
888	0.097671904
889	0.09758641215
890	0.09745871035
891	0.09730287718
892	0.09717606261
893	0.09700130252
894	0.0968891913
895	0.096759893
896	0.09650967758
897	0.09636740414
898	0.09619595085
899	0.09616742325
900	0.09597654091
901	0.09582467697
902	0.09569777009
903	0.09548605322
904	0.09536780133
905	0.09532340617
906	0.09513002044
907	0.09495912992
908	0.0947004686
909	0.09456122104
910	0.09447038103
911	0.09441812197
912	0.09425418008
913	0.09412686732
914	0.09393640631
915	0.09375717766
916	0.09362223332
917	0.09341633691
918	0.09333412093
919	0.09323544563
920	0.09308160358
921	0.0929492434
922	0.09278738882
923	0.09268274435
924	0.09250118068
925	0.09235811362
926	0.0922321822
927	0.09214612249
928	0.09202285272
929	0.09181715218
930	0.09172698314
931	0.09163483729
932	0.091514784
933	0.09144647465
934	0.09127176976
935	0.09104534333
936	0.09090565603
937	0.09076069753
938	0.09069323242
939	0.09050949145
940	0.0903840197
941	0.09023442132
942	0.09015028677
943	0.08998072417
944	0.08988826338
945	0.0897346796
946	0.08959075637
947	0.08946687791
948	0.08931213088
949	0.08911743531
950	0.08897037196
951	0.08890177783
952	0.0887532787
953	0.08863083911
954	0.08850992551
955	0.08835306711
956	0.08818755262
957	0.08806311029
958	0.08791576353
959	0.08779986244
960	0.08770404746
961	0.08758834905
962	0.0874446755
963	0.08731615943
964	0.08722525668
965	0.08709819928
966	0.08695760386
967	0.08680768215
968	0.08671305603
969	0.08663144586
970	0.08654652822
971	0.08640325096
972	0.08629094705
973	0.08612577298
974	0.08593625554
975	0.08582550538
976	0.08559281963
977	0.08545953601
978	0.08537290693
979	0.0852494353
980	0.08510477135
981	0.08505166088
982	0.08496897175
983	0.08489539419
984	0.08477497844
985	0.08465497855
986	0.08453727723
987	0.08435312483
988	0.08428497223
989	0.08407578888
990	0.08397221355
991	0.08373310323
992	0.08358309506
993	0.08346635516
994	0.08330736672
995	0.0830795747
996	0.08287377242
997	0.08281757348
998	0.08270494069
999	0.08263285598
