iter	RMSE
437	0.3244525998
438	0.3240963967
439	0.3238445006
440	0.3235459182
441	0.3232385144
442	0.3227546766
443	0.3223810289
444	0.3221153775
445	0.321680995
446	0.321482444
447	0.3212223793
448	0.3210347574
449	0.3208056403
450	0.3204042316
451	0.3199800717
452	0.3196578528
453	0.3194161046
454	0.3191664587
455	0.3188679382
456	0.3186226039
457	0.3183014819
458	0.3180261442
459	0.3177805498
460	0.317455369
461	0.317377522
462	0.3170942552
463	0.3168214748
464	0.3164591826
465	0.3162258574
466	0.315934558
467	0.3157868766
468	0.3155976918
469	0.3153869071
470	0.3151436199
471	0.3149243163
472	0.314705257
473	0.3144955931
474	0.3143183393
475	0.3138077541
476	0.3134941929
477	0.3131234753
478	0.3128165796
479	0.3126220799
480	0.3123467511
481	0.3121437423
482	0.3119955438
483	0.311740233
484	0.3115234654
485	0.3112301311
486	0.3110480338
487	0.310811439
488	0.3105989784
489	0.3103965212
490	0.3101158455
491	0.3099652598
492	0.3098075873
493	0.3094526696
494	0.3092240541
495	0.3089969994
496	0.308648959
497	0.3084579273
498	0.308244699
499	0.308002322
500	0.3077266501
501	0.3075206149
502	0.307269668
503	0.3070742483
504	0.3069539732
505	0.3068150627
506	0.3065455271
507	0.306360134
508	0.3060841843
509	0.3056538918
510	0.305378839
511	0.3051949993
512	0.3050054163
513	0.3048029181
514	0.3045126206
515	0.3043268539
516	0.3040781384
517	0.3037191017
518	0.3034133986
519	0.3032146503
520	0.3030574691
521	0.3028807137
522	0.302656968
523	0.302357791
524	0.3021357635
525	0.3019059707
526	0.3016776887
527	0.3013455387
528	0.3010635765
529	0.3008781924
530	0.300550733
531	0.3003928507
532	0.2999734319
533	0.2997974868
534	0.2995993097
535	0.2993223048
536	0.2990935929
537	0.2988478097
538	0.2986571759
539	0.2983788106
540	0.2981847883
541	0.2977747001
542	0.2974979523
543	0.2971926845
544	0.2968959046
545	0.2964915787
546	0.2963204601
547	0.2960537542
548	0.2958696664
549	0.2955642421
550	0.2953543109
551	0.2952050765
552	0.2948882059
553	0.2947758807
554	0.2945543
555	0.2943469054
556	0.2940577628
557	0.2937625142
558	0.2936021931
559	0.2932277748
560	0.2930069347
561	0.2928179672
562	0.2925831034
563	0.2924582803
564	0.292287547
565	0.2919318781
566	0.2917194033
567	0.2916293458
568	0.2914564732
569	0.2912738225
570	0.290982239
571	0.2908520693
572	0.2905971347
573	0.2904496176
574	0.2901710097
575	0.2900579342
576	0.2897599301
577	0.2895522377
578	0.2893411934
579	0.2891950833
580	0.2890465732
581	0.2887986118
582	0.2886418624
583	0.2884592077
584	0.2883185097
585	0.2881718552
586	0.2879675316
587	0.2877662822
588	0.2875930655
589	0.2873239435
590	0.2871055401
591	0.2868812468
592	0.2866377102
593	0.286299833
594	0.2860402282
595	0.2859498131
596	0.2856608334
597	0.2854776718
598	0.2853154914
599	0.2851901817
600	0.2850436959
601	0.2848244866
602	0.284656471
603	0.284544896
604	0.2842951613
605	0.2840180283
606	0.2837969469
607	0.2836286107
608	0.2834610154
609	0.2833478953
610	0.2830875393
611	0.2828595236
612	0.2826896172
613	0.2825667184
614	0.282325379
615	0.2820893855
616	0.2817490121
617	0.2815436744
618	0.2813780772
619	0.281084866
620	0.2808779528
621	0.2806724635
622	0.2805773133
623	0.2802202274
624	0.2800484239
625	0.2798894854
626	0.2796308411
627	0.2794107073
628	0.2791037642
629	0.2788685028
630	0.2787174393
631	0.2786046461
632	0.2784140864
633	0.2782043073
634	0.2779589113
635	0.2777181353
636	0.277544538
637	0.2773664362
638	0.2770960343
639	0.276782822
640	0.276637812
641	0.2763429998
642	0.2762048574
643	0.276012275
644	0.2757617084
645	0.2756414978
646	0.2754738696
647	0.2752991447
648	0.2751179697
649	0.2748816028
650	0.2747214438
651	0.2745157793
652	0.2742994802
653	0.2740721858
654	0.2739593674
655	0.2737508078
656	0.2735652736
657	0.2734368151
658	0.2732177426
659	0.2731291822
660	0.2729234912
661	0.2727733959
662	0.2725850544
663	0.2724207427
664	0.2722816014
665	0.272155928
666	0.2720033236
667	0.2719047384
668	0.2717708799
669	0.2715988515
670	0.2714789143
671	0.2713583852
672	0.2711145036
673	0.2709503041
674	0.2705459529
675	0.2702917823
676	0.2701291393
677	0.2699017549
678	0.2696301497
679	0.2694581781
680	0.269229983
681	0.2691090548
682	0.2689515551
683	0.2687995766
684	0.2684874477
685	0.268272595
686	0.2680971449
687	0.2679620661
688	0.2676503815
689	0.2674902494
690	0.2674147122
691	0.2671687739
692	0.267003001
693	0.2667897356
694	0.2666369997
695	0.2665167316
696	0.2663219964
697	0.2661674853
698	0.2660551494
699	0.2659002825
700	0.2657154919
701	0.2655196613
702	0.2654177912
703	0.2652161077
704	0.265032409
705	0.2646925833
706	0.2645542969
707	0.2643482071
708	0.2641296569
709	0.2639944784
710	0.2638052663
711	0.2636230537
712	0.2634717817
713	0.2632988682
714	0.2631168372
715	0.2628301842
716	0.2627293677
717	0.2626566412
718	0.2624118775
719	0.2622352091
720	0.2621212464
721	0.2619416461
722	0.2616636629
723	0.2614552061
724	0.2612536211
725	0.2610519875
726	0.2608754427
727	0.2607145949
728	0.2605841204
729	0.2603714424
730	0.2602595112
731	0.2600628054
732	0.2597176305
733	0.2595372246
734	0.2593046888
735	0.259046069
736	0.2588405802
737	0.2587554011
738	0.2586404587
739	0.2584632113
740	0.2582685623
741	0.2580728176
742	0.2579218681
743	0.2577533044
744	0.2575198184
745	0.2573731314
746	0.2571872955
747	0.2568862987
748	0.2567557655
749	0.2566206201
750	0.2564780649
751	0.2562746439
752	0.2561015842
753	0.255978067
754	0.2556667158
755	0.2554683283
756	0.2552898238
757	0.2550464538
758	0.2548941571
759	0.2547341204
760	0.2545222923
761	0.2543663198
762	0.2541595595
763	0.2539059692
764	0.2537007936
765	0.2534703532
766	0.2532734181
767	0.2531202735
768	0.2528846188
769	0.2526963133
770	0.2525452754
771	0.2524088316
772	0.2522829474
773	0.2521535971
774	0.2519701906
775	0.2517631806
776	0.2516235035
777	0.2515038894
778	0.2513940158
779	0.2512365274
780	0.2510344276
781	0.2509041564
782	0.2508036083
783	0.2505812027
784	0.2504805837
785	0.2503598211
786	0.2501538708
787	0.2499224681
788	0.2497625953
789	0.2496549844
790	0.249460664
791	0.2493559434
792	0.2491602431
793	0.2490241887
794	0.2488994818
795	0.2487248899
796	0.2484685497
797	0.2483392189
798	0.2480928749
799	0.2478827643
800	0.2477347994
801	0.2475494086
802	0.2474452737
803	0.2473222078
804	0.24712965
805	0.2468855277
806	0.246727757
807	0.2464184274
808	0.2461803851
809	0.2459967933
810	0.2458417681
811	0.2457641504
812	0.2456368964
813	0.2454969037
814	0.245257421
815	0.2450355335
816	0.2448920979
817	0.2447718661
818	0.2446435546
819	0.2445775341
820	0.2444955671
821	0.2443849081
822	0.2442244243
823	0.2439981433
824	0.2438811309
825	0.2436917087
826	0.2433818454
827	0.2432181746
828	0.2430129216
829	0.2428600852
830	0.2427742572
831	0.2425683226
832	0.2424394293
833	0.2422798529
834	0.2421531768
835	0.2419344535
836	0.2417673023
837	0.2416995236
838	0.2415257309
839	0.2412694479
840	0.2411179029
841	0.2410297025
842	0.2407833326
843	0.2407028637
844	0.2405867768
845	0.2404436443
846	0.2401910292
847	0.2400773052
848	0.2398651172
849	0.23974999
850	0.2396023927
851	0.2394755976
852	0.2393096153
853	0.2392141646
854	0.239008274
855	0.2389509599
856	0.2388195257
857	0.2386014989
858	0.2384497459
859	0.2383073437
860	0.2381399795
861	0.2380410502
862	0.2378872935
863	0.2377545093
864	0.2376474547
865	0.2374981231
866	0.2373782917
867	0.2372567753
868	0.2371611766
869	0.2370412172
870	0.2368003741
871	0.236544968
872	0.2363799536
873	0.2362177617
874	0.2360876008
875	0.2359835526
876	0.2358629413
877	0.2356785378
878	0.2354732706
879	0.2353645575
880	0.2351795561
881	0.2350772994
882	0.2350109559
883	0.2348149315
884	0.2346191804
885	0.2343621298
886	0.2342958089
887	0.2340920898
888	0.233949594
889	0.2337420961
890	0.2336369888
891	0.2334858191
892	0.2333680723
893	0.2332107531
894	0.2331299163
895	0.2329730529
896	0.2327921646
897	0.2326748197
898	0.2325697435
899	0.2323685836
900	0.2322100799
901	0.2321057131
902	0.2320116849
903	0.2317409574
904	0.2316282992
905	0.2314570407
906	0.2313003567
907	0.2311620368
908	0.2310129721
909	0.2307663825
910	0.2306025973
911	0.2305098626
912	0.2304140597
913	0.2303291074
914	0.230165514
915	0.2300340061
916	0.2299321006
917	0.229841722
918	0.2297149052
919	0.2296301251
920	0.2295142064
921	0.2293851576
922	0.2292435086
923	0.2291152267
924	0.2288071753
925	0.2286346505
926	0.2285116151
927	0.2284062301
928	0.2281897684
929	0.2281111896
930	0.2279607897
931	0.227812754
932	0.227699181
933	0.2275145981
934	0.2273924792
935	0.2272730054
936	0.2271818397
937	0.2270563946
938	0.226883231
939	0.2268065345
940	0.2267443998
941	0.2265784445
942	0.2264939016
943	0.2264222883
944	0.2263136661
945	0.2262169583
946	0.2261549353
947	0.2259839479
948	0.2258654903
949	0.225661124
950	0.2255661485
951	0.2254235291
952	0.2252911975
953	0.2251826236
954	0.2250659493
955	0.2249814087
956	0.2248266815
957	0.2246920414
958	0.2245293002
959	0.2243836809
960	0.2241620446
961	0.2240170793
962	0.223903545
963	0.2237862157
964	0.2236611786
965	0.2235397685
966	0.22345205
967	0.2233712884
968	0.2232432954
969	0.2230972308
970	0.2230110161
971	0.222875181
972	0.2228071726
973	0.2226922641
974	0.2225820856
975	0.2224396605
976	0.2223972301
977	0.2222748582
978	0.2221864852
979	0.2220892485
980	0.2219887341
981	0.2218563087
982	0.2215702441
983	0.2213226311
984	0.2211985736
985	0.2210120612
986	0.2208056329
987	0.2205802715
988	0.2204873295
989	0.2203559122
990	0.2201563705
991	0.220070258
992	0.2199795487
993	0.2198785204
994	0.2197314803
995	0.21962528
996	0.2195092602
997	0.2192661878
998	0.2191231209
999	0.2189447491
