iter	Passed	Remaining
299	5868	13694
300	5887	13671
301	5905	13649
302	5924	13628
303	5943	13606
304	5963	13588
305	5984	13571
306	6005	13557
307	6026	13539
308	6045	13520
309	6064	13497
310	6082	13474
311	6100	13452
312	6119	13431
313	6137	13408
314	6156	13387
315	6175	13367
316	6194	13347
317	6215	13331
318	6237	13315
319	6256	13294
320	6276	13276
321	6296	13258
322	6315	13237
323	6334	13217
324	6353	13196
325	6374	13179
326	6394	13160
327	6413	13139
328	6433	13121
329	6453	13102
330	6473	13083
331	6492	13063
332	6512	13044
333	6530	13022
334	6549	13000
335	6568	12980
336	6587	12960
337	6606	12939
338	6627	12921
339	6647	12903
340	6668	12886
341	6686	12864
342	6707	12848
343	6727	12828
344	6746	12808
345	6766	12789
346	6787	12772
347	6806	12753
348	6826	12733
349	6847	12716
350	6866	12695
351	6884	12673
352	6902	12652
353	6921	12630
354	6940	12610
355	6960	12591
356	6979	12571
357	6998	12551
358	7021	12537
359	7041	12517
360	7059	12496
361	7079	12477
362	7098	12456
363	7116	12434
364	7135	12413
365	7153	12391
366	7172	12371
367	7190	12349
368	7210	12329
369	7230	12310
370	7250	12292
371	7271	12275
372	7290	12255
373	7310	12236
374	7329	12216
375	7347	12194
376	7366	12172
377	7384	12150
378	7402	12129
379	7424	12113
380	7444	12095
381	7465	12077
382	7484	12057
383	7504	12038
384	7526	12022
385	7545	12003
386	7564	11982
387	7583	11962
388	7602	11941
389	7620	11919
390	7640	11900
391	7659	11880
392	7681	11863
393	7701	11845
394	7722	11828
395	7741	11808
396	7761	11788
397	7780	11769
398	7798	11747
399	7819	11729
400	7838	11708
401	7856	11686
402	7874	11665
403	7893	11645
404	7914	11627
405	7936	11611
406	7955	11591
407	7974	11570
408	7994	11551
409	8015	11533
410	8034	11513
411	8052	11492
412	8071	11471
413	8089	11450
414	8108	11430
415	8128	11411
416	8148	11391
417	8166	11370
418	8185	11350
419	8204	11329
420	8223	11309
421	8243	11290
422	8262	11270
423	8281	11250
424	8300	11230
425	8319	11210
426	8339	11190
427	8358	11171
428	8378	11151
429	8397	11131
430	8416	11111
431	8435	11091
432	8454	11071
433	8473	11051
434	8493	11032
435	8513	11013
436	8534	10995
437	8555	10977
438	8578	10962
439	8599	10944
440	8619	10925
441	8638	10905
442	8659	10887
443	8678	10867
444	8698	10848
445	8718	10829
446	8737	10809
447	8760	10794
448	8779	10774
449	8799	10755
450	8819	10735
451	8837	10715
452	8855	10693
453	8874	10672
454	8893	10652
455	8913	10634
456	8933	10615
457	8953	10595
458	8972	10575
459	8993	10557
460	9012	10537
461	9031	10517
462	9051	10497
463	9071	10478
464	9090	10458
465	9108	10437
466	9128	10418
467	9147	10398
468	9167	10379
469	9186	10359
470	9206	10340
471	9225	10320
472	9243	10299
473	9262	10278
474	9283	10260
475	9302	10240
476	9320	10219
477	9339	10199
478	9358	10179
479	9378	10159
480	9398	10140
481	9420	10124
482	9440	10104
483	9458	10084
484	9477	10063
485	9497	10044
486	9516	10024
487	9535	10004
488	9554	9984
489	9577	9968
490	9596	9947
491	9616	9928
492	9637	9910
493	9657	9891
494	9676	9871
495	9694	9850
496	9713	9830
497	9731	9809
498	9751	9790
499	9771	9771
500	9792	9753
501	9814	9735
502	9833	9716
503	9853	9696
504	9871	9676
505	9891	9656
506	9910	9637
507	9929	9616
508	9947	9595
509	9965	9575
510	9985	9556
511	10004	9535
512	10022	9514
513	10042	9495
514	10063	9477
515	10083	9457
516	10103	9439
517	10123	9419
518	10141	9398
519	10159	9378
520	10178	9357
521	10197	9337
522	10217	9318
523	10237	9300
524	10258	9281
525	10279	9263
526	10298	9243
527	10317	9223
528	10336	9203
529	10354	9182
530	10374	9163
531	10393	9143
532	10413	9123
533	10432	9104
534	10452	9084
535	10471	9065
536	10491	9045
537	10510	9026
538	10529	9005
539	10548	8985
540	10567	8965
541	10586	8945
542	10607	8927
543	10627	8908
544	10647	8889
545	10667	8869
546	10686	8850
547	10707	8831
548	10729	8814
549	10748	8794
550	10769	8776
551	10790	8757
552	10811	8738
553	10829	8718
554	10848	8698
555	10867	8678
556	10887	8659
557	10908	8640
558	10929	8622
559	10949	8603
560	10968	8583
561	10986	8562
562	11005	8542
563	11024	8522
564	11043	8502
565	11062	8482
566	11080	8462
567	11099	8441
568	11118	8421
569	11140	8404
570	11160	8384
571	11178	8364
572	11196	8343
573	11215	8323
574	11233	8303
575	11252	8283
576	11272	8263
577	11292	8244
578	11311	8225
579	11331	8205
580	11350	8185
581	11371	8166
582	11389	8146
583	11407	8125
584	11425	8105
585	11444	8085
586	11462	8065
587	11485	8047
588	11505	8028
589	11525	8009
590	11547	7991
591	11567	7972
592	11586	7952
593	11608	7934
594	11628	7914
595	11647	7895
596	11667	7876
597	11686	7856
598	11705	7836
599	11723	7815
600	11747	7798
601	11769	7780
602	11787	7760
603	11807	7741
604	11825	7720
605	11843	7700
606	11861	7679
607	11881	7660
608	11900	7640
609	11919	7620
610	11938	7600
611	11958	7581
612	11977	7561
613	11995	7541
614	12014	7521
615	12034	7502
616	12053	7482
617	12072	7462
618	12092	7442
619	12110	7422
620	12129	7402
621	12149	7383
622	12168	7363
623	12189	7344
624	12210	7326
625	12228	7305
626	12247	7286
627	12266	7266
628	12285	7246
629	12305	7227
630	12325	7207
631	12345	7188
632	12364	7168
633	12385	7149
634	12404	7129
635	12422	7109
636	12441	7090
637	12460	7069
638	12478	7049
639	12497	7030
640	12516	7009
641	12535	6990
642	12555	6970
643	12574	6951
644	12594	6931
645	12620	6916
646	12639	6895
647	12658	6876
648	12677	6856
649	12697	6837
650	12715	6816
651	12735	6797
652	12756	6778
653	12776	6759
654	12797	6740
655	12823	6724
656	12846	6706
657	12870	6689
658	12891	6670
659	12912	6651
660	12932	6632
661	12953	6613
662	12974	6594
663	12996	6576
664	13017	6557
665	13041	6540
666	13066	6523
667	13095	6508
668	13116	6489
669	13137	6470
670	13157	6451
671	13180	6433
672	13205	6416
673	13225	6396
674	13246	6378
675	13267	6358
676	13286	6338
677	13305	6318
678	13324	6299
679	13347	6281
680	13366	6261
681	13385	6241
682	13403	6220
683	13421	6200
684	13442	6181
685	13460	6161
686	13478	6141
687	13497	6121
688	13516	6101
689	13535	6081
690	13555	6061
691	13575	6042
692	13595	6022
693	13614	6003
694	13635	5983
695	13654	5964
696	13674	5944
697	13693	5924
698	13711	5904
699	13735	5886
700	13756	5867
701	13777	5848
702	13795	5828
703	13814	5808
704	13833	5788
705	13853	5769
706	13873	5749
707	13893	5729
708	13911	5709
709	13930	5689
710	13948	5669
711	13967	5649
712	13985	5629
713	14004	5609
714	14023	5589
715	14043	5570
716	14063	5550
717	14083	5531
718	14103	5512
719	14123	5492
720	14142	5472
721	14161	5452
722	14181	5433
723	14200	5413
724	14218	5393
725	14238	5373
726	14259	5354
727	14278	5334
728	14298	5315
729	14320	5296
730	14340	5277
731	14359	5257
732	14378	5237
733	14398	5217
734	14417	5197
735	14435	5177
736	14454	5158
737	14473	5138
738	14492	5118
739	14512	5099
740	14534	5080
741	14553	5060
742	14572	5040
743	14591	5020
744	14609	5000
745	14628	4980
746	14647	4960
747	14667	4941
748	14686	4921
749	14707	4902
750	14729	4883
751	14750	4864
752	14769	4844
753	14787	4824
754	14805	4804
755	14825	4784
756	14846	4765
757	14865	4745
758	14884	4726
759	14903	4706
760	14923	4687
761	14942	4667
762	14963	4647
763	14983	4628
764	15002	4608
765	15022	4589
766	15042	4569
767	15062	4550
768	15084	4531
769	15104	4511
770	15125	4492
771	15145	4473
772	15165	4453
773	15188	4434
774	15210	4415
775	15229	4396
776	15248	4376
777	15267	4356
778	15285	4336
779	15306	4317
780	15325	4297
781	15343	4277
782	15362	4257
783	15383	4238
784	15403	4218
785	15421	4198
786	15439	4178
787	15458	4158
788	15476	4138
789	15495	4119
790	15513	4099
791	15533	4079
792	15552	4059
793	15572	4040
794	15594	4021
795	15613	4001
796	15631	3981
797	15650	3961
798	15668	3941
799	15689	3922
800	15711	3903
801	15732	3884
802	15750	3864
803	15768	3844
804	15787	3824
805	15808	3805
806	15829	3785
807	15849	3766
808	15869	3746
809	15887	3726
810	15907	3707
811	15925	3687
812	15944	3667
813	15963	3647
814	15983	3628
815	16002	3608
816	16022	3588
817	16042	3569
818	16060	3549
819	16079	3529
820	16099	3510
821	16117	3490
822	16137	3470
823	16155	3450
824	16174	3431
825	16193	3411
826	16213	3391
827	16233	3372
828	16253	3352
829	16273	3333
830	16292	3313
831	16311	3293
832	16331	3274
833	16352	3254
834	16372	3235
835	16391	3215
836	16410	3195
837	16431	3176
838	16450	3156
839	16469	3137
840	16487	3117
841	16507	3097
842	16527	3078
843	16546	3058
844	16566	3038
845	16585	3019
846	16605	2999
847	16630	2980
848	16649	2961
849	16670	2941
850	16692	2922
851	16713	2903
852	16732	2883
853	16750	2863
854	16768	2843
855	16786	2823
856	16806	2804
857	16825	2784
858	16845	2765
859	16865	2745
860	16886	2726
861	16906	2706
862	16925	2686
863	16943	2667
864	16962	2647
865	16980	2627
866	17000	2607
867	17024	2588
868	17043	2569
869	17062	2549
870	17082	2530
871	17101	2510
872	17120	2490
873	17139	2470
874	17158	2451
875	17177	2431
876	17197	2411
877	17218	2392
878	17238	2372
879	17257	2353
880	17278	2333
881	17301	2314
882	17321	2295
883	17342	2275
884	17363	2256
885	17384	2236
886	17406	2217
887	17426	2197
888	17446	2178
889	17466	2158
890	17487	2139
891	17508	2119
892	17528	2100
893	17547	2080
894	17566	2060
895	17584	2041
896	17604	2021
897	17623	2001
898	17643	1982
899	17665	1962
900	17687	1943
901	17707	1923
902	17726	1904
903	17744	1884
904	17762	1864
905	17782	1844
906	17800	1825
907	17819	1805
908	17838	1785
909	17857	1766
910	17878	1746
911	17898	1727
912	17916	1707
913	17937	1687
914	17958	1668
915	17980	1648
916	17999	1629
917	18018	1609
918	18036	1589
919	18055	1570
920	18073	1550
921	18092	1530
922	18112	1511
923	18133	1491
924	18152	1471
925	18175	1452
926	18195	1432
927	18214	1413
928	18232	1393
929	18251	1373
930	18271	1354
931	18290	1334
932	18309	1314
933	18327	1295
934	18347	1275
935	18367	1255
936	18385	1236
937	18404	1216
938	18423	1196
939	18442	1177
940	18462	1157
941	18482	1137
942	18501	1118
943	18520	1098
944	18539	1079
945	18558	1059
946	18577	1039
947	18595	1020
948	18614	1000
949	18633	980
950	18655	961
951	18676	941
952	18695	922
953	18713	902
954	18732	882
955	18751	863
956	18771	843
957	18792	823
958	18811	804
959	18829	784
960	18847	764
961	18865	745
962	18884	725
963	18904	705
964	18923	686
965	18942	666
966	18961	647
967	18982	627
968	19003	607
969	19023	588
970	19042	568
971	19061	549
972	19079	529
973	19097	509
974	19116	490
975	19136	470
976	19155	450
977	19174	431
978	19194	411
979	19214	392
980	19233	372
981	19253	352
982	19271	333
983	19290	313
984	19308	294
985	19327	274
986	19347	254
987	19366	235
988	19385	215
989	19405	196
990	19426	176
991	19445	156
992	19464	137
993	19485	117
994	19505	98
995	19527	78
996	19547	58
997	19566	39
998	19587	19
999	19608	0
