iter	RMSE
593	0.2500905503
594	0.2499486341
595	0.2497767038
596	0.2495235233
597	0.2493043489
598	0.2491058408
599	0.2488921171
600	0.2485140168
601	0.2481071135
602	0.2479844676
603	0.2478940818
604	0.2476921215
605	0.2473131755
606	0.246972073
607	0.2467346802
608	0.2464170086
609	0.2461705697
610	0.2459922006
611	0.245799618
612	0.245486117
613	0.2452012086
614	0.2448788069
615	0.2446304462
616	0.2444871005
617	0.2442824283
618	0.2441732968
619	0.2439614076
620	0.2437426529
621	0.2435644356
622	0.2433966567
623	0.2431213056
624	0.2429330202
625	0.2425325939
626	0.2423792465
627	0.2422164123
628	0.2419742664
629	0.2417803058
630	0.2415661736
631	0.2414157801
632	0.2412173384
633	0.2410425526
634	0.2409079238
635	0.2405476323
636	0.2403420873
637	0.2400173339
638	0.2398633296
639	0.2395244258
640	0.2394509096
641	0.239239857
642	0.2389204633
643	0.2385465563
644	0.2382825713
645	0.2379981641
646	0.2376894911
647	0.2374537452
648	0.2371832019
649	0.236976407
650	0.2367915268
651	0.2365139606
652	0.2363296782
653	0.236101121
654	0.2357255732
655	0.2355070317
656	0.2352648627
657	0.2351117662
658	0.2348726958
659	0.2346176029
660	0.234423953
661	0.2341742158
662	0.2340197534
663	0.2337087197
664	0.2334707597
665	0.2333398695
666	0.2331590829
667	0.2330092687
668	0.2328747072
669	0.2326991839
670	0.2325312841
671	0.2322781939
672	0.2321453715
673	0.2319341071
674	0.2317548559
675	0.2316105166
676	0.2314537483
677	0.2312977032
678	0.231009111
679	0.2307701811
680	0.2305527403
681	0.2301941128
682	0.2300414682
683	0.2297308395
684	0.2295626278
685	0.2293990289
686	0.229192055
687	0.2289174098
688	0.2287692003
689	0.2286288172
690	0.2284978814
691	0.2282237918
692	0.2280597849
693	0.2278506822
694	0.2276465371
695	0.2274656815
696	0.2271862463
697	0.2270542649
698	0.2268147675
699	0.2266309782
700	0.2264295893
701	0.2262722449
702	0.2260527355
703	0.2258266977
704	0.225637696
705	0.225358959
706	0.2252062631
707	0.2250285281
708	0.2248777992
709	0.224692005
710	0.2244714398
711	0.2243912758
712	0.2242452633
713	0.2240809126
714	0.2237999042
715	0.2235910067
716	0.2233528935
717	0.2232099634
718	0.2230226856
719	0.2227832884
720	0.2225191369
721	0.2224092408
722	0.2221232484
723	0.221960931
724	0.221724007
725	0.2215151738
726	0.2212682631
727	0.2211509485
728	0.2209572249
729	0.2206750581
730	0.2205650366
731	0.2204488737
732	0.2202630835
733	0.2199489225
734	0.219722667
735	0.2194689725
736	0.2193029044
737	0.2191044259
738	0.2188718106
739	0.2188257026
740	0.2186866249
741	0.2185913978
742	0.218322908
743	0.2181734956
744	0.2179596959
745	0.217764044
746	0.2175387468
747	0.2172948138
748	0.217090851
749	0.2168373905
750	0.2166629646
751	0.2164453955
752	0.2163025414
753	0.2161860014
754	0.2158845611
755	0.2157563003
756	0.2155684167
757	0.2153721453
758	0.2152834453
759	0.2150477817
760	0.2148506229
761	0.2145929395
762	0.2144311724
763	0.2142729618
764	0.2140337418
765	0.213738814
766	0.2135451735
767	0.2133559328
768	0.2130892431
769	0.2129411332
770	0.2128091522
771	0.2126537447
772	0.2125047883
773	0.2123402026
774	0.2121839565
775	0.2120652581
776	0.2117573153
777	0.2116606379
778	0.2113521131
779	0.2110159668
780	0.2107676329
781	0.2106347037
782	0.2104003841
783	0.21025186
784	0.2101301874
785	0.2099318993
786	0.2097067406
787	0.2095427908
788	0.2093408636
789	0.2092369123
790	0.2089625852
791	0.2088399389
792	0.2085091589
793	0.2083714639
794	0.2081995083
795	0.2080511023
796	0.2078347827
797	0.2077130512
798	0.2075867045
799	0.2074529638
800	0.2072504284
801	0.2071025278
802	0.2069238895
803	0.2067268829
804	0.2065059925
805	0.2063273326
806	0.2060875396
807	0.2059310681
808	0.2058121317
809	0.2056878053
810	0.2054436692
811	0.2052486019
812	0.205101305
813	0.2050070854
814	0.2048595028
815	0.2047569157
816	0.2044916056
817	0.204218714
818	0.203987496
819	0.2038300929
820	0.203583463
821	0.2033940822
822	0.2032298803
823	0.2031258847
824	0.2029764565
825	0.2028920769
826	0.2027431074
827	0.2024852111
828	0.2022962843
829	0.2020453428
830	0.201802834
831	0.2016708199
832	0.2015284306
833	0.201424792
834	0.2012708363
835	0.2011432864
836	0.2009864146
837	0.2007771408
838	0.2005477842
839	0.2004651533
840	0.2003055003
841	0.2002005554
842	0.2000430346
843	0.1997833271
844	0.1995669194
845	0.1994844352
846	0.1992673417
847	0.1991072936
848	0.1988760495
849	0.1987385808
850	0.1985574116
851	0.1983653862
852	0.1982358346
853	0.1979347587
854	0.1977597275
855	0.1977063852
856	0.1975143359
857	0.1973429673
858	0.1972407642
859	0.1970513336
860	0.1967352715
861	0.1966105689
862	0.196378564
863	0.1962286993
864	0.1961300297
865	0.1958769751
866	0.1957042237
867	0.1955104667
868	0.1952984
869	0.1951346015
870	0.1950036893
871	0.1948170712
872	0.1946556872
873	0.1944528967
874	0.1942332971
875	0.1940247538
876	0.1938410064
877	0.1937602265
878	0.1935905865
879	0.1933944809
880	0.1932035237
881	0.1930717394
882	0.192939374
883	0.1927745245
884	0.1926996181
885	0.1925983823
886	0.1924324453
887	0.1923025206
888	0.1920822968
889	0.191864697
890	0.1916389349
891	0.1914875352
892	0.1913658966
893	0.1911501144
894	0.1910305845
895	0.1908904027
896	0.1907209543
897	0.1905495224
898	0.1903557027
899	0.1902252044
900	0.1900121249
901	0.1898805562
902	0.1896850011
903	0.1894971476
904	0.1892742012
905	0.1890896814
906	0.1889421372
907	0.1888281979
908	0.188682704
909	0.1885709845
910	0.1884037625
911	0.1882590303
912	0.188116376
913	0.1879719167
914	0.187718005
915	0.1876007852
916	0.1874441472
917	0.1872335369
918	0.1870977524
919	0.1868581027
920	0.18676335
921	0.1866274599
922	0.1864963796
923	0.1863071752
924	0.1861251792
925	0.1858764914
926	0.1857343587
927	0.18561377
928	0.1854995725
929	0.1853898081
930	0.185286107
931	0.1851151546
932	0.184910168
933	0.1847510248
934	0.1845850932
935	0.1844552564
936	0.1842794788
937	0.1842024905
938	0.1840207396
939	0.1839082584
940	0.1837195225
941	0.1834532615
942	0.1833111187
943	0.183145451
944	0.1829082767
945	0.1827904885
946	0.182622599
947	0.1824098617
948	0.1822613392
949	0.1820187983
950	0.1819560141
951	0.1818165736
952	0.1816582737
953	0.1815645174
954	0.181462671
955	0.1813215337
956	0.1812547575
957	0.1810866629
958	0.1809115029
959	0.1807202673
960	0.1805615795
961	0.1802681396
962	0.1800573337
963	0.1799505586
964	0.1797301181
965	0.1796452611
966	0.1795221439
967	0.1794729092
968	0.1792600817
969	0.1790305344
970	0.1788967891
971	0.1787532394
972	0.1785714978
973	0.1784163576
974	0.1783081583
975	0.1780848452
976	0.1779456314
977	0.1777438889
978	0.1775228561
979	0.1774291788
980	0.1772245146
981	0.1771046936
982	0.1768660333
983	0.1767535165
984	0.1765532293
985	0.1764144704
986	0.176240413
987	0.1760722388
988	0.1759992883
989	0.1758814473
990	0.1757963459
991	0.1756529006
992	0.175541708
993	0.1754069856
994	0.1752598271
995	0.1750494741
996	0.1749310714
997	0.174785027
998	0.1746630204
999	0.1744327482
