iter	Passed	Remaining
316	5789	12474
317	5807	12454
318	5826	12437
319	5845	12421
320	5862	12401
321	5879	12380
322	5897	12360
323	5914	12339
324	5931	12319
325	5948	12298
326	5965	12277
327	5984	12261
328	6004	12246
329	6023	12229
330	6041	12211
331	6060	12193
332	6078	12175
333	6096	12155
334	6113	12135
335	6130	12115
336	6147	12095
337	6164	12074
338	6181	12052
339	6200	12036
340	6218	12016
341	6235	11997
342	6253	11978
343	6273	11963
344	6292	11946
345	6311	11929
346	6329	11911
347	6346	11891
348	6364	11871
349	6381	11851
350	6401	11835
351	6419	11818
352	6437	11798
353	6455	11779
354	6473	11761
355	6491	11743
356	6510	11726
357	6529	11709
358	6546	11689
359	6563	11668
360	6580	11647
361	6597	11628
362	6615	11608
363	6633	11589
364	6650	11570
365	6668	11551
366	6686	11532
367	6703	11513
368	6722	11494
369	6740	11476
370	6758	11457
371	6776	11439
372	6794	11420
373	6811	11401
374	6829	11382
375	6848	11364
376	6864	11344
377	6882	11325
378	6903	11311
379	6921	11293
380	6940	11275
381	6958	11257
382	6975	11237
383	6995	11221
384	7014	11204
385	7032	11186
386	7049	11166
387	7069	11150
388	7086	11130
389	7104	11112
390	7122	11093
391	7140	11075
392	7159	11057
393	7176	11038
394	7194	11019
395	7211	10999
396	7228	10979
397	7246	10960
398	7263	10941
399	7282	10923
400	7300	10905
401	7317	10885
402	7335	10866
403	7354	10849
404	7373	10833
405	7393	10817
406	7411	10799
407	7428	10778
408	7445	10758
409	7463	10739
410	7480	10719
411	7498	10702
412	7517	10684
413	7534	10665
414	7553	10647
415	7571	10628
416	7589	10610
417	7606	10591
418	7624	10571
419	7641	10551
420	7657	10531
421	7675	10512
422	7692	10492
423	7709	10473
424	7728	10456
425	7746	10437
426	7763	10418
427	7782	10400
428	7801	10383
429	7821	10368
430	7839	10350
431	7858	10332
432	7876	10313
433	7893	10294
434	7911	10275
435	7929	10257
436	7947	10238
437	7965	10220
438	7984	10203
439	8003	10186
440	8022	10169
441	8040	10150
442	8057	10130
443	8074	10111
444	8091	10091
445	8108	10071
446	8125	10052
447	8143	10033
448	8160	10013
449	8178	9995
450	8196	9977
451	8215	9960
452	8232	9941
453	8250	9922
454	8267	9902
455	8285	9884
456	8303	9866
457	8324	9851
458	8341	9831
459	8360	9814
460	8380	9798
461	8397	9779
462	8415	9760
463	8433	9742
464	8451	9723
465	8469	9705
466	8487	9687
467	8505	9669
468	8523	9650
469	8540	9631
470	8558	9612
471	8576	9594
472	8594	9575
473	8612	9557
474	8630	9539
475	8650	9522
476	8667	9503
477	8684	9484
478	8702	9465
479	8718	9445
480	8736	9426
481	8754	9407
482	8772	9389
483	8790	9371
484	8808	9353
485	8827	9336
486	8846	9318
487	8865	9301
488	8884	9284
489	8902	9265
490	8919	9246
491	8936	9227
492	8954	9208
493	8972	9190
494	8990	9171
495	9007	9152
496	9025	9134
497	9045	9118
498	9063	9099
499	9080	9080
500	9098	9062
501	9116	9044
502	9135	9026
503	9154	9008
504	9173	8992
505	9192	8974
506	9210	8956
507	9229	8938
508	9247	8920
509	9266	8902
510	9285	8885
511	9304	8868
512	9321	8849
513	9339	8831
514	9360	8815
515	9379	8797
516	9398	8780
517	9415	8760
518	9433	8742
519	9450	8723
520	9469	8706
521	9488	8688
522	9507	8670
523	9524	8652
524	9542	8633
525	9560	8615
526	9577	8595
527	9594	8576
528	9611	8558
529	9629	8538
530	9646	8520
531	9664	8502
532	9682	8483
533	9700	8465
534	9718	8447
535	9735	8428
536	9753	8409
537	9771	8391
538	9788	8371
539	9805	8352
540	9822	8333
541	9840	8315
542	9858	8296
543	9876	8278
544	9894	8260
545	9912	8242
546	9929	8223
547	9950	8207
548	9967	8188
549	9985	8169
550	10002	8151
551	10020	8132
552	10038	8114
553	10056	8095
554	10073	8077
555	10091	8058
556	10110	8040
557	10128	8023
558	10147	8005
559	10165	7987
560	10182	7968
561	10199	7949
562	10217	7930
563	10234	7911
564	10252	7893
565	10269	7874
566	10288	7857
567	10306	7839
568	10325	7820
569	10344	7804
570	10363	7786
571	10380	7767
572	10398	7749
573	10416	7730
574	10433	7711
575	10452	7693
576	10469	7674
577	10487	7656
578	10505	7638
579	10525	7621
580	10543	7603
581	10561	7585
582	10579	7567
583	10596	7548
584	10614	7530
585	10632	7511
586	10649	7492
587	10666	7473
588	10684	7455
589	10701	7436
590	10718	7417
591	10737	7399
592	10755	7381
593	10774	7364
594	10793	7346
595	10811	7328
596	10827	7309
597	10844	7290
598	10862	7271
599	10879	7253
600	10897	7234
601	10915	7216
602	10934	7198
603	10953	7181
604	10971	7163
605	10989	7145
606	11008	7127
607	11027	7109
608	11044	7091
609	11061	7072
610	11078	7053
611	11095	7034
612	11112	7015
613	11130	6997
614	11148	6979
615	11167	6961
616	11186	6943
617	11205	6926
618	11224	6908
619	11242	6890
620	11260	6872
621	11278	6854
622	11297	6836
623	11316	6818
624	11336	6801
625	11355	6784
626	11373	6766
627	11392	6748
628	11412	6731
629	11435	6716
630	11456	6699
631	11476	6682
632	11495	6664
633	11513	6646
634	11532	6628
635	11550	6610
636	11568	6592
637	11586	6574
638	11605	6556
639	11623	6538
640	11641	6520
641	11660	6502
642	11678	6483
643	11696	6465
644	11713	6446
645	11732	6429
646	11750	6411
647	11768	6392
648	11789	6375
649	11808	6358
650	11827	6340
651	11845	6322
652	11863	6304
653	11880	6285
654	11898	6267
655	11916	6249
656	11934	6230
657	11952	6212
658	11971	6194
659	11988	6175
660	12006	6157
661	12024	6139
662	12043	6121
663	12062	6104
664	12080	6085
665	12097	6066
666	12114	6048
667	12131	6029
668	12148	6010
669	12165	5992
670	12182	5973
671	12199	5954
672	12218	5936
673	12236	5918
674	12254	5900
675	12272	5882
676	12292	5864
677	12312	5847
678	12329	5828
679	12346	5809
680	12363	5791
681	12380	5772
682	12397	5754
683	12416	5736
684	12435	5718
685	12453	5700
686	12475	5683
687	12493	5665
688	12512	5648
689	12531	5629
690	12549	5611
691	12567	5593
692	12584	5575
693	12601	5556
694	12619	5537
695	12636	5519
696	12653	5500
697	12671	5482
698	12689	5464
699	12707	5446
700	12725	5427
701	12743	5409
702	12759	5390
703	12776	5371
704	12793	5353
705	12812	5335
706	12830	5317
707	12847	5298
708	12864	5280
709	12882	5261
710	12901	5244
711	12919	5225
712	12938	5207
713	12956	5189
714	12974	5171
715	12992	5153
716	13009	5134
717	13027	5116
718	13046	5098
719	13064	5080
720	13081	5062
721	13099	5043
722	13116	5025
723	13134	5006
724	13153	4989
725	13172	4971
726	13189	4952
727	13206	4934
728	13223	4915
729	13240	4897
730	13258	4878
731	13277	4861
732	13297	4843
733	13322	4828
734	13340	4809
735	13359	4791
736	13377	4773
737	13396	4755
738	13414	4737
739	13432	4719
740	13451	4701
741	13468	4683
742	13487	4665
743	13506	4647
744	13525	4629
745	13544	4611
746	13563	4593
747	13583	4576
748	13603	4558
749	13620	4540
750	13639	4522
751	13657	4503
752	13674	4485
753	13693	4467
754	13711	4449
755	13730	4431
756	13748	4413
757	13767	4395
758	13785	4377
759	13803	4358
760	13821	4340
761	13838	4322
762	13855	4303
763	13874	4285
764	13891	4267
765	13909	4249
766	13926	4230
767	13945	4212
768	13964	4194
769	13981	4176
770	14000	4158
771	14020	4140
772	14037	4122
773	14055	4104
774	14073	4085
775	14092	4067
776	14109	4049
777	14126	4030
778	14143	4012
779	14161	3994
780	14179	3976
781	14196	3957
782	14214	3939
783	14233	3921
784	14250	3902
785	14269	3885
786	14287	3866
787	14304	3848
788	14322	3830
789	14339	3811
790	14357	3793
791	14376	3775
792	14393	3757
793	14412	3739
794	14432	3721
795	14450	3703
796	14468	3685
797	14486	3667
798	14504	3648
799	14522	3630
800	14539	3612
801	14556	3593
802	14575	3575
803	14593	3557
804	14611	3539
805	14629	3521
806	14648	3503
807	14665	3484
808	14683	3466
809	14700	3448
810	14717	3429
811	14734	3411
812	14752	3393
813	14769	3374
814	14787	3356
815	14805	3338
816	14824	3320
817	14843	3302
818	14864	3284
819	14881	3266
820	14898	3248
821	14915	3229
822	14932	3211
823	14950	3193
824	14969	3175
825	14985	3156
826	15003	3138
827	15021	3120
828	15039	3102
829	15058	3084
830	15076	3066
831	15095	3048
832	15114	3030
833	15132	3011
834	15150	2993
835	15167	2975
836	15185	2957
837	15203	2939
838	15221	2920
839	15240	2902
840	15259	2885
841	15278	2866
842	15296	2848
843	15314	2830
844	15332	2812
845	15350	2794
846	15369	2776
847	15385	2757
848	15403	2739
849	15422	2721
850	15439	2703
851	15457	2685
852	15475	2666
853	15494	2648
854	15512	2630
855	15531	2612
856	15548	2594
857	15566	2576
858	15584	2558
859	15602	2539
860	15620	2521
861	15638	2503
862	15656	2485
863	15675	2467
864	15694	2449
865	15712	2431
866	15730	2413
867	15748	2394
868	15767	2376
869	15785	2358
870	15802	2340
871	15821	2322
872	15841	2304
873	15861	2286
874	15881	2268
875	15900	2250
876	15918	2232
877	15935	2214
878	15953	2196
879	15970	2177
880	15987	2159
881	16005	2141
882	16024	2123
883	16042	2105
884	16060	2086
885	16078	2068
886	16099	2051
887	16118	2032
888	16135	2014
889	16152	1996
890	16169	1978
891	16186	1959
892	16203	1941
893	16220	1923
894	16238	1905
895	16256	1886
896	16272	1868
897	16291	1850
898	16311	1832
899	16329	1814
900	16348	1796
901	16366	1778
902	16383	1759
903	16400	1741
904	16418	1723
905	16435	1705
906	16452	1687
907	16470	1668
908	16488	1650
909	16506	1632
910	16526	1614
911	16543	1596
912	16562	1578
913	16580	1560
914	16597	1541
915	16615	1523
916	16633	1505
917	16650	1487
918	16667	1469
919	16685	1450
920	16703	1432
921	16720	1414
922	16738	1396
923	16756	1378
924	16773	1359
925	16790	1341
926	16809	1323
927	16829	1305
928	16847	1287
929	16865	1269
930	16883	1251
931	16901	1233
932	16919	1214
933	16936	1196
934	16956	1178
935	16974	1160
936	16991	1142
937	17007	1124
938	17024	1105
939	17043	1087
940	17060	1069
941	17078	1051
942	17097	1033
943	17115	1015
944	17134	997
945	17152	979
946	17171	961
947	17188	942
948	17206	924
949	17226	906
950	17243	888
951	17260	870
952	17277	852
953	17294	833
954	17312	815
955	17330	797
956	17349	779
957	17369	761
958	17387	743
959	17406	725
960	17423	707
961	17440	688
962	17458	670
963	17475	652
964	17493	634
965	17512	616
966	17530	598
967	17548	580
968	17566	561
969	17584	543
970	17608	525
971	17627	507
972	17644	489
973	17661	471
974	17679	453
975	17697	435
976	17714	417
977	17731	398
978	17748	380
979	17766	362
980	17786	344
981	17806	326
982	17827	308
983	17846	290
984	17865	272
985	17885	253
986	17904	235
987	17923	217
988	17941	199
989	17964	181
990	17983	163
991	18006	145
992	18027	127
993	18050	108
994	18074	90
995	18102	72
996	18125	54
997	18145	36
998	18167	18
999	18187	0
