iter	RMSE
284	0.3671110611
285	0.3668014947
286	0.3663883079
287	0.3660297023
288	0.3655101392
289	0.3650866322
290	0.364663328
291	0.3643216351
292	0.3635254798
293	0.3628815714
294	0.3624935281
295	0.3620495477
296	0.361803107
297	0.3613465518
298	0.3609956411
299	0.3604550491
300	0.3601114168
301	0.3597286695
302	0.3593719661
303	0.3590691938
304	0.3584696687
305	0.3580536201
306	0.3575566161
307	0.357068511
308	0.3566158613
309	0.3559856463
310	0.355603489
311	0.3552745722
312	0.3549421598
313	0.3546149032
314	0.3541803477
315	0.3538113364
316	0.3535584198
317	0.3530213045
318	0.3525629291
319	0.352231914
320	0.3519922165
321	0.3516540915
322	0.3512163385
323	0.3508030934
324	0.3504634855
325	0.3500167715
326	0.3497918698
327	0.3494682523
328	0.3490539898
329	0.3486871927
330	0.3483444746
331	0.3478587785
332	0.3473339225
333	0.3469453052
334	0.3465895808
335	0.3461591076
336	0.345840559
337	0.3455515308
338	0.3451890292
339	0.3446402114
340	0.34432305
341	0.3439296173
342	0.3434951288
343	0.343100003
344	0.3427914323
345	0.3425445483
346	0.3421645186
347	0.341877151
348	0.3414244958
349	0.3407740627
350	0.3404790071
351	0.3402749313
352	0.3399098172
353	0.339453549
354	0.3390689149
355	0.338836936
356	0.3384067685
357	0.3380202168
358	0.337669667
359	0.3372358212
360	0.3369179298
361	0.3364215449
362	0.3360123428
363	0.3354575081
364	0.3351828827
365	0.3348165058
366	0.3344962045
367	0.3342241062
368	0.3339673694
369	0.333691133
370	0.333028242
371	0.3328537025
372	0.3324653615
373	0.331939808
374	0.3316372692
375	0.3313022777
376	0.3311325101
377	0.3308812464
378	0.3305866651
379	0.3303004648
380	0.3299122936
381	0.32957769
382	0.3293227818
383	0.3288127828
384	0.328573401
385	0.3282193405
386	0.3278898864
387	0.327613353
388	0.3273081632
389	0.3270571176
390	0.3268543657
391	0.3265713402
392	0.3262803363
393	0.3260584491
394	0.3254729063
395	0.3251063493
396	0.3249164394
397	0.3247083568
398	0.3243339684
399	0.3239825143
400	0.3237920132
401	0.3235097984
402	0.3231607263
403	0.3227470299
404	0.3224051345
405	0.3221260881
406	0.3217916644
407	0.3214966038
408	0.3210497211
409	0.3207141957
410	0.3203393658
411	0.3200430811
412	0.319791431
413	0.3195082521
414	0.3191498828
415	0.3189049178
416	0.3186022224
417	0.3184423543
418	0.3181374591
419	0.3178402651
420	0.3176687007
421	0.3173030135
422	0.3169858191
423	0.3165873815
424	0.316156981
425	0.3158311653
426	0.3156436169
427	0.3153127335
428	0.3150449092
429	0.3148554781
430	0.3145296163
431	0.31417064
432	0.3137456642
433	0.3135453214
434	0.3130672599
435	0.3127052337
436	0.3122583579
437	0.3120357866
438	0.3116294356
439	0.3112635541
440	0.310999669
441	0.3106874715
442	0.3103607492
443	0.3101123252
444	0.3098940533
445	0.3094025095
446	0.3090172289
447	0.3087810577
448	0.308570469
449	0.3082922736
450	0.3078908506
451	0.3076260223
452	0.3074289889
453	0.3071683154
454	0.306956022
455	0.3066890766
456	0.3064707707
457	0.3062147592
458	0.3059316936
459	0.3054234721
460	0.3051379283
461	0.3048524933
462	0.3045945547
463	0.304000879
464	0.3036676084
465	0.3033443042
466	0.303103582
467	0.3027574399
468	0.302573057
469	0.3022947289
470	0.3018112295
471	0.3015793314
472	0.3012777322
473	0.3009405788
474	0.3006738915
475	0.3003937467
476	0.3002413642
477	0.2999963478
478	0.2997663594
479	0.2995236758
480	0.2991303545
481	0.2989102448
482	0.2985980578
483	0.2983740451
484	0.2980668739
485	0.2977320069
486	0.2974948737
487	0.297157666
488	0.2969630676
489	0.296766476
490	0.2964549564
491	0.2960578627
492	0.2958274336
493	0.2955706125
494	0.2953211091
495	0.2951727691
496	0.2948502083
497	0.2946912095
498	0.2943279856
499	0.2941546548
500	0.2939111225
501	0.2934986187
502	0.2932560531
503	0.2930423148
504	0.2926493608
505	0.2925175696
506	0.2923006215
507	0.2921216622
508	0.2918114926
509	0.2914565283
510	0.2912339481
511	0.2909183547
512	0.2907645033
513	0.2904716215
514	0.2902898609
515	0.2899111987
516	0.2896484497
517	0.2893584572
518	0.2890454024
519	0.2887034612
520	0.2884610984
521	0.2881246685
522	0.2879668162
523	0.2876299927
524	0.2874965184
525	0.2870500063
526	0.2868438819
527	0.286597956
528	0.2860670496
529	0.2858146117
530	0.2856682308
531	0.2853886512
532	0.2851433799
533	0.2849725208
534	0.2847444875
535	0.2844589702
536	0.2842521599
537	0.2840740619
538	0.2839320074
539	0.2837760144
540	0.2834950057
541	0.28325064
542	0.283044665
543	0.2828650527
544	0.2827167496
545	0.2825078324
546	0.282350231
547	0.2818320567
548	0.2813898147
549	0.2811368837
550	0.2808554993
551	0.2803671817
552	0.2801215621
553	0.2799987738
554	0.2797968635
555	0.2795828776
556	0.279337187
557	0.2789991998
558	0.2788558735
559	0.2787012473
560	0.2783414259
561	0.2781253868
562	0.2777749982
563	0.2776064334
564	0.2773106285
565	0.2771260465
566	0.2769401257
567	0.2767519423
568	0.2765622613
569	0.2762950498
570	0.2761355307
571	0.2759472932
572	0.2757685135
573	0.2753590725
574	0.275166452
575	0.2750050272
576	0.2748788116
577	0.274463177
578	0.2742945887
579	0.2739185922
580	0.2737192155
581	0.2732632459
582	0.2730447986
583	0.2727374756
584	0.2723864224
585	0.2720635654
586	0.2718638618
587	0.2716504051
588	0.2714372723
589	0.2712112613
590	0.2710120737
591	0.2707586521
592	0.2705501347
593	0.2702697518
594	0.2698330828
595	0.2696771676
596	0.2695397886
597	0.2693240217
598	0.269176124
599	0.2690261507
600	0.2688765996
601	0.2686133605
602	0.2685071615
603	0.26839372
604	0.2681413312
605	0.267706971
606	0.2673999638
607	0.2671082544
608	0.2666455885
609	0.2664057563
610	0.2662188856
611	0.2660734049
612	0.2658403842
613	0.265638915
614	0.265461524
615	0.2653343202
616	0.2650842024
617	0.2647862721
618	0.2644521102
619	0.2641949706
620	0.2639672544
621	0.2637209443
622	0.2634398054
623	0.2632610218
624	0.2632003621
625	0.2629813479
626	0.2628059734
627	0.2626683706
628	0.2625088198
629	0.2623184498
630	0.2619435739
631	0.2618329119
632	0.2617065004
633	0.2615026061
634	0.2613613294
635	0.2610194309
636	0.2608639459
637	0.2607149619
638	0.2603839234
639	0.2602573387
640	0.2599149599
641	0.2595785826
642	0.2592731138
643	0.2589414856
644	0.2587014593
645	0.258544173
646	0.2583814828
647	0.2580064853
648	0.2577275154
649	0.2574155432
650	0.2569972776
651	0.2566834153
652	0.2565135931
653	0.2563671361
654	0.2560888509
655	0.2557241241
656	0.2555569032
657	0.2554098325
658	0.255167101
659	0.254911974
660	0.2546985729
661	0.2544467684
662	0.2542970721
663	0.2541405906
664	0.2539457868
665	0.2537908181
666	0.2536996557
667	0.2534638517
668	0.2531080501
669	0.2529194465
670	0.2526944526
671	0.2525430306
672	0.2523752174
673	0.2521670307
674	0.2519849271
675	0.2517837071
676	0.251646179
677	0.2514482964
678	0.2511698311
679	0.2509463488
680	0.2506387381
681	0.2504915451
682	0.2503345712
683	0.2501474776
684	0.2499923274
685	0.2497503069
686	0.2495251281
687	0.2492299068
688	0.2490994751
689	0.2489844808
690	0.2487449148
691	0.2484061511
692	0.2482911638
693	0.2480948265
694	0.2480026673
695	0.2476849038
696	0.2475342663
697	0.2473245671
698	0.2471047447
699	0.2468930972
700	0.2466632875
701	0.2464804323
702	0.24633105
703	0.2460479292
704	0.2458978193
705	0.2457062682
706	0.2455557954
707	0.2453976194
708	0.2451924409
709	0.2450278387
710	0.2448928967
711	0.2447010824
712	0.244427381
713	0.2441234194
714	0.2438125936
715	0.2435665082
716	0.2434110722
717	0.2432775814
718	0.243030837
719	0.2428128685
720	0.2426498157
721	0.2425043188
722	0.2422469931
723	0.2421292206
724	0.2419783771
725	0.2418201757
726	0.2416933559
727	0.2415668292
728	0.2413249453
729	0.241174067
730	0.2410132599
731	0.2407760563
732	0.2405735312
733	0.2403620821
734	0.2401917479
735	0.2399288784
736	0.2397862501
737	0.2396430144
738	0.2393491343
739	0.2390705832
740	0.2389370942
741	0.2388410198
742	0.2386529666
743	0.238459339
744	0.238263535
745	0.2381620689
746	0.2380253831
747	0.2378292755
748	0.2375869989
749	0.2374230227
750	0.2371978374
751	0.2370069653
752	0.236732535
753	0.236625662
754	0.2363560796
755	0.2360746165
756	0.235826338
757	0.2356855124
758	0.2355884721
759	0.2352924113
760	0.2351829407
761	0.2349266111
762	0.2347318419
763	0.234484234
764	0.2342298775
765	0.2340203673
766	0.2337295618
767	0.2335811455
768	0.2333106639
769	0.2331268078
770	0.2329067491
771	0.2326559049
772	0.2324158202
773	0.2321555858
774	0.2320099171
775	0.2317476745
776	0.2315151221
777	0.2313048424
778	0.2311186745
779	0.2308842586
780	0.2307343646
781	0.2305791093
782	0.2304287732
783	0.2302464332
784	0.2301327608
785	0.2299327316
786	0.229793755
787	0.2296900768
788	0.2295891361
789	0.229451733
790	0.2292694766
791	0.2290502996
792	0.2288815336
793	0.2287909208
794	0.2285867274
795	0.228386378
796	0.2282374318
797	0.2280557357
798	0.227893002
799	0.2277081102
800	0.227535576
801	0.2274126497
802	0.227297519
803	0.2271487289
804	0.2270115517
805	0.2267423267
806	0.2266350158
807	0.226507491
808	0.2263926463
809	0.2262747588
810	0.226165698
811	0.2260027061
812	0.2258981635
813	0.2257732346
814	0.2256152394
815	0.2255124048
816	0.2254067501
817	0.2252862641
818	0.2250681201
819	0.2249514599
820	0.2248726003
821	0.2247089304
822	0.2245668613
823	0.2242919758
824	0.2241979285
825	0.2241495514
826	0.2240328306
827	0.2238870474
828	0.2237684532
829	0.2236011829
830	0.2234870754
831	0.2233561046
832	0.2231537755
833	0.2229232304
834	0.2227821684
835	0.2226306241
836	0.2224572663
837	0.2223590164
838	0.2222118976
839	0.2221148199
840	0.2219632311
841	0.2218747842
842	0.2217354579
843	0.2216080303
844	0.2214941427
845	0.2213925671
846	0.2212196419
847	0.2209870638
848	0.2207410539
849	0.2206428302
850	0.220366459
851	0.2201869403
852	0.2200172994
853	0.2199075238
854	0.2197814387
855	0.2196345748
856	0.2194939362
857	0.2192831483
858	0.2191467776
859	0.2189606647
860	0.2187938518
861	0.2185538324
862	0.2183541437
863	0.2182047334
864	0.2179570299
865	0.2178245366
866	0.2176505514
867	0.2175214927
868	0.2173190043
869	0.217248655
870	0.2171166688
871	0.2169834884
872	0.2169164163
873	0.2167584712
874	0.2165408175
875	0.2163126953
876	0.2161494292
877	0.2158823367
878	0.2156490376
879	0.2153643255
880	0.2152327206
881	0.215147958
882	0.2149963274
883	0.2148601708
884	0.2146848851
885	0.2145308874
886	0.2144231002
887	0.2143351262
888	0.2141642641
889	0.2140561409
890	0.2139529871
891	0.2138134868
892	0.2136891386
893	0.2135706908
894	0.2134769071
895	0.2133685308
896	0.2132346833
897	0.2131445438
898	0.2129812975
899	0.2127376446
900	0.2125372484
901	0.212390473
902	0.2121862302
903	0.2120691758
904	0.2119301828
905	0.2118420084
906	0.2116896836
907	0.2115125078
908	0.2112955202
909	0.2110811911
910	0.2109072999
911	0.2107372418
912	0.2105988924
913	0.2103838714
914	0.2101449209
915	0.2100074988
916	0.2098856834
917	0.2097836108
918	0.2096758609
919	0.2094834251
920	0.2094090516
921	0.2093145436
922	0.209226993
923	0.2090746408
924	0.2089679239
925	0.2088165817
926	0.2086236365
927	0.2084059154
928	0.2082697839
929	0.2081075021
930	0.2079632281
931	0.2077882069
932	0.2075602494
933	0.2073919627
934	0.2072148259
935	0.2071171503
936	0.2070082801
937	0.2068790142
938	0.2067379882
939	0.206610651
940	0.2064496943
941	0.2063069411
942	0.2061263161
943	0.2059684979
944	0.2057805065
945	0.2056319918
946	0.2055536242
947	0.2053655121
948	0.2052723819
949	0.205068838
950	0.2048753055
951	0.2046991728
952	0.2044268934
953	0.2042938104
954	0.2041542693
955	0.2040119216
956	0.2038204539
957	0.2036614716
958	0.2034523393
959	0.203346068
960	0.2031643006
961	0.2029245996
962	0.2027701907
963	0.2025766114
964	0.2024503053
965	0.2023157031
966	0.2021712933
967	0.2020581046
968	0.2019569413
969	0.2018568182
970	0.2016839172
971	0.2015673216
972	0.2014452566
973	0.2013650143
974	0.201240757
975	0.2010455683
976	0.2009218208
977	0.200815796
978	0.2007201013
979	0.2005051924
980	0.2003424194
981	0.2002518626
982	0.2001765997
983	0.2000611775
984	0.1999619479
985	0.1998536209
986	0.199713883
987	0.1995261482
988	0.1993610163
989	0.1992624462
990	0.1991663507
991	0.1990236733
992	0.1989280385
993	0.1987684804
994	0.1986618467
995	0.198520813
996	0.1984145235
997	0.1982949976
998	0.198055165
999	0.1979373654
